ps_unique_id|customer_nbr|group_nbr|source_derived|subgroup_nbr|account_nbr|product_ln_cd|rx_product_cd|plan_id|fund_ctg_cd|option_cd|rx_intgrtn_opt_cd|ee_id|ee_last_name|ee_first_name|subs_zip_cd|ssn_nbr|member_id|src_rx_member_id|last_name|first_name|src_mbr_gender_cd|mbr_rtp_type_cd|src_mbr_birth_dt|filler1|filler2|clm_status|dir_mbr_reim_ind|ee_ntwk_srv_area_id|office_id|sort_name|prescriber_id|spclty_ctg_cd|address_line_1|address_line_2|nabp_nbr|phm_zip_cd|process_dt|disp_dt|ndc_cd|label_nm|formulary_cd|generic_cd|source_type_cd|retail_mod_cd|new_refill_cnt|daw_cd|unts_dispensed_qty|days_supply_cnt|sub_ing_cost_amt|prof_fee_amt|awp_amt|sales_tax_amt|app_to_per_ded_amt|srv_copay_amt|paid_amt|ahf_paid_amt|ahf_bfd_amt|gpi_1st_10_bytes|phi_acas_bypass_cd|price_type_cd|calc_ing_cost_amt|prescbr_id_qlfy_cd|prod_distnctn_cd|rx_claim_id|compound_cd|maint_drug_cd|prescription_nbr|spaces1|spaces2|derived1|derived2|filler3|org_cd
002026060100000376|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000085|Thomas|Jacob|40865||W000000495|W000000495|Thomas|Victoria|F|CH|20130227|||P|N|NY0001|OFF0010|Thomas Victoria|DR000147|08|1930 PHARMACY ST||7000010|73272|20260420|20260420|00093310505|Sertraline 50mg|1|Y|R|R|1|0|90|90|31.50|5.34|45.00|0.00|0.00|5.00|31.84|0.00|0.00|5800002000|N|AWP|30.21|01||RX2026060100000376|0|Y|6309007||||||AETNA
002026060100000377|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000026|Young|Chloe|31676|579461363|W000000026|W000000026|Young|Chloe|F|EE|19890101|||P|N|NY0001|OFF0068|Young Chloe|DR000076|11|1832 PHARMACY ST||7000068|29538|20260504|20260502|00006098154|Januvia 100mg|3|N|M|R|5|2|60|30|570.00|4.29|840.00|0.00|0.00|60.00|514.29|0.00|0.00|2720003000|N|AWP|561.09|01||RX2026060100000377|0|N|9984810||||||AETNA
002026060100000378|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000395|Robinson|Lucas|72484|897664639|W000000395|W000000395|Robinson|Lucas|M|EE|19750121|||P|N|NY0001|OFF0034|Robinson Lucas|DR000015|02|4623 PHARMACY ST||7000034|72420|20260415|20260414|00310015615|Humira 40mg/0.4mL|3|N|M|R|3|2|60|30|9600.00|4.13|13600.00|0.00|0.00|120.00|9484.13|0.00|0.00|8000001000|N|AWP|9426.00|01||RX2026060100000378|0|N|3823710||||||AETNA
002026060100000379|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000330|White|Daniel|29181||W000000458|W000000458|White|Emily|F|SP|19681116|||P|N|NY0001|OFF0078|White Emily|DR000099|50|4984 PHARMACY ST||7000078|96216|20260525|20260525|00093310505|Sertraline 50mg|1|Y|M|R|1|1|90|60|31.50|4.84|45.00|0.00|1.64|15.00|19.70|0.00|0.00|5800002000|N|AWP|30.69|01||RX2026060100000379|0|Y|9733867||||||AETNA
002026060100000380|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000142|Jones|Daniel|47183|837984015|W000000142|W000000142|Jones|Daniel|M|EE|19600420|||P|N|NY0001|OFF0051|Jones Daniel|DR000096|06|4913 PHARMACY ST||7000051|49405|20260530|20260528|00169750111|Ozempic 0.5mg pen|3|N|M|M|4|0|60|30|1440.00|6.87|2200.00|0.00|0.00|100.00|1346.87|0.00|0.00|2720004000|N|AWP|1425.32|01||RX2026060100000380|0|N|1806378||||||AETNA
002026060100000381|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000310|Jackson|Riley|90089|997106913|W000000310|W000000310|Jackson|Riley|F|EE|19801022|||P|N|NY0001|OFF0019|Jackson Riley|DR000100|05|988 PHARMACY ST||7000019|96717|20260410|20260408|51479087501|Jardiance 10mg|3|N|R|R|0|0|60|30|960.00|8.56|1400.00|0.00|0.00|100.00|868.56|0.00|0.00|2720005000|N|AWP|953.22|01||RX2026060100000381|0|Y|3758299||||||AETNA
002026060100000382|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000258|Martinez|Sebastian|98983|945378374|W000000258|W000000258|Martinez|Sebastian|M|EE|19740402|||P|N|NY0001|OFF0068|Martinez Sebastian|DR000124|02|3884 PHARMACY ST||7000068|29538|20260529|20260528|00781107905|Amlodipine 5mg|1|Y|R|R|0|3|90|60|27.00|5.14|40.50|0.00|0.00|15.00|17.14|0.00|0.00|3600002000|N|AWP|26.72|01||RX2026060100000382|0|N|4791213||||||AETNA
002026060100000383|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000228|Clark|Elizabeth|63611||W000000472|W000000472|Clark|Ethan|M|CH|20080617|||P|N|NY0001|OFF0032|Clark Ethan|DR000078|01|3756 PHARMACY ST||7000032|21428|20260415|20260413|00002774601|Trulicity 0.75mg|3|N|M|R|1|0|30|30|750.00|5.08|1050.00|0.00|0.00|60.00|695.08|0.00|0.00|2720006000|N|AWP|746.65|01||RX2026060100000383|0|Y|3973058||||||AETNA
002026060100000384|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000303|Wilson|Samuel|31300||W000000564|W000000564|Wilson|Ethan|M|CH|20130120|||P|N|NY0001|OFF0048|Wilson Ethan|DR000117|05|6919 PHARMACY ST||7000048|84514|20260525|20260524|00310015615|Humira 40mg/0.4mL|3|N|R|R|5|3|30|60|4800.00|2.60|6800.00|0.00|708.67|120.00|3973.93|0.00|0.00|8000001000|N|AWP|4710.55|01||RX2026060100000384|0|N|4813831||||||AETNA
002026060100000385|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000152|Davis|Mia|35769|446176533|W000000152|W000000152|Davis|Mia|F|EE|19810715|||P|N|NY0001|OFF0065|Davis Mia|DR000010|40|2503 PHARMACY ST||7000065|52528|20260504|20260503|00781107905|Amlodipine 5mg|1|Y|M|M|1|0|60|60|18.00|5.30|27.00|0.00|1.04|15.00|7.26|0.00|0.00|3600002000|N|AWP|17.93|01||RX2026060100000385|0|N|8301607||||||AETNA
002026060100000386|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000082|Smith|Zoey|44046|281661546|W000000082|W000000082|Smith|Zoey|F|EE|19880721|||P|N|NY0001|OFF0068|Smith Zoey|DR000098|01|445 PHARMACY ST||7000068|29538|20260420|20260419|00054418925|Atorvastatin 20mg|2|Y|R|R|4|2|90|90|36.00|6.06|54.00|0.00|0.00|40.00|2.06|0.00|0.00|3900001000|N|AWP|34.27|01||RX2026060100000386|0|N|6255257||||||AETNA
002026060100000387|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000325|Perez|David|78788|467838653|W000000325|W000000325|Perez|David|M|EE|19940608|||P|N|NY0001|OFF0060|Perez David|DR000022|04|2131 PHARMACY ST||7000060|21000|20260517|20260517|65862001705|Omeprazole 20mg|1|Y|R|M|1|2|30|30|7.50|3.67|11.00|0.00|0.00|15.00|0.00|0.00|0.00|4920001000|N|AWP|7.19|01||RX2026060100000387|0|N|6963118||||||AETNA
002026060100000388|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000070|Gonzalez|Jackson|59717||W000000624|W000000624|Gonzalez|Elizabeth|F|SP|19860815|||P|N|NY0001|OFF0072|Gonzalez Elizabeth|DR000059|50|4246 PHARMACY ST||7000072|25976|20260527|20260527|51479087501|Jardiance 10mg|3|N|R|R|5|3|30|30|480.00|2.20|700.00|0.00|2.02|60.00|420.18|0.00|0.00|2720005000|N|AWP|472.83|01||RX2026060100000388|0|N|4330229||||||AETNA
002026060100000389|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000135|Lewis|Sebastian|58649||W000000693|W000000693|Lewis|Ella|F|CH|20011109|||P|N|NY0001|OFF0057|Lewis Ella|DR000012|05|8236 PHARMACY ST||7000057|50731|20260420|20260420|00781107905|Amlodipine 5mg|1|Y|M|R|4|3|90|90|27.00|9.99|40.50|0.00|0.00|10.00|26.99|0.00|0.00|3600002000|N|AWP|26.55|01||RX2026060100000389|0|N|5703359||||||AETNA
002026060100000390|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000376|Johnson|Aiden|69916|428909846|W000000376|W000000376|Johnson|Aiden|M|EE|19600127|||P|N|NY0001|OFF0075|Johnson Aiden|DR000115|02|1238 PHARMACY ST||7000075|52523|20260528|20260526|00247100552|Albuterol HFA Inhaler|2|N|R|M|5|1|90|90|105.00|9.95|165.00|0.00|0.00|40.00|74.95|0.00|0.00|4400001000|N|AWP|105.00|01||RX2026060100000390|0|N|1930812||||||AETNA
002026060100000391|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000133|Lee|Charlotte|29042|866318555|W000000133|W000000133|Lee|Charlotte|F|EE|19610202|||P|N|NY0001|OFF0042|Lee Charlotte|DR000144|06|5428 PHARMACY ST||7000042|95772|20260428|20260426|00054418925|Atorvastatin 20mg|2|Y|R|R|2|0|30|60|12.00|6.24|18.00|0.00|0.00|35.00|0.00|0.00|0.00|3900001000|N|AWP|11.98|01||RX2026060100000391|0|Y|8771122||||||AETNA
002026060100000392|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000121|Johnson|Isabella|32590|616336679|W000000121|W000000121|Johnson|Isabella|F|EE|19781123|||P|N|NY0001|OFF0021|Johnson Isabella|DR000149|03|7942 PHARMACY ST||7000021|21364|20260413|20260412|00310015615|Humira 40mg/0.4mL|3|N|R|M|3|0|90|90|14400.00|2.02|20400.00|0.00|0.00|60.00|14342.02|0.00|0.00|8000001000|N|AWP|13830.43|01||RX2026060100000392|0|Y|5000650||||||AETNA
002026060100000393|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000387|Wilson|Victoria|11749|115153789|W000000387|W000000387|Wilson|Victoria|F|EE|19891109|||P|N|NY0001|OFF0005|Wilson Victoria|DR000112|10|1162 PHARMACY ST||7000005|40491|20260520|20260520|00071015223|Lisinopril 10mg|1|Y|M|M|4|0|60|90|17.00|6.10|24.00|0.00|0.00|15.00|8.10|0.00|0.00|3600001000|N|AWP|16.76|01||RX2026060100000393|0|N|6897006||||||AETNA
002026060100000394|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000242|Jones|Mia|44167|925824739|W000000242|W000000242|Jones|Mia|F|EE|19611220|||P|N|NY0001|OFF0078|Jones Mia|DR000043|03|7097 PHARMACY ST||7000078|96216|20260515|20260513|00006098154|Januvia 100mg|3|N|M|M|5|0|60|90|570.00|4.08|840.00|0.00|0.00|100.00|474.08|0.00|0.00|2720003000|N|AWP|551.82|01||RX2026060100000394|0|N|5263990||||||AETNA
002026060100000395|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000122|Martin|Amelia|52407|855198852|W000000122|W000000122|Martin|Amelia|F|EE|19920427|||P|N|NY0001|OFF0075|Martin Amelia|DR000028|04|7238 PHARMACY ST||7000075|52523|20260414|20260414|00247100552|Albuterol HFA Inhaler|2|N|M|R|2|0|30|90|35.00|8.63|55.00|0.00|1.09|30.00|12.54|0.00|0.00|4400001000|N|AWP|34.53|01||RX2026060100000395|0|N|8925574||||||AETNA
002026060100000396|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000192|Moore|Charlotte|51656|288483114|W000000192|W000000192|Moore|Charlotte|F|EE|19921104|||P|N|NY0001|OFF0034|Moore Charlotte|DR000067|11|1872 PHARMACY ST||7000034|72420|20260429|20260427|00781107905|Amlodipine 5mg|1|Y|R|M|4|0|90|60|27.00|4.07|40.50|0.00|1.24|10.00|19.83|0.00|0.00|3600002000|N|AWP|26.41|01||RX2026060100000396|0|N|9499012||||||AETNA
002026060100000397|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000199|Clark|Sophia|68249||W000000632|W000000632|Clark|Oliver|M|CH|20110410|||P|N|NY0001|OFF0005|Clark Oliver|DR000101|11|464 PHARMACY ST||7000005|40491|20260518|20260518|65862001705|Omeprazole 20mg|1|Y|R|M|4|0|90|60|22.50|4.23|33.00|0.00|0.00|10.00|16.73|0.00|0.00|4920001000|N|AWP|21.70|01||RX2026060100000397|0|N|5063716||||||AETNA
002026060100000398|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000291|Martin|Sophia|93105|259567927|W000000291|W000000291|Martin|Sophia|F|EE|19700126|||P|N|NY0001|OFF0034|Martin Sophia|DR000127|12|1348 PHARMACY ST||7000034|72420|20260520|20260518|65862001705|Omeprazole 20mg|1|Y|R|M|3|0|30|90|7.50|2.56|11.00|0.00|0.50|5.00|4.56|0.00|0.00|4920001000|N|AWP|7.18|01||RX2026060100000398|0|N|3968710||||||AETNA
002026060100000399|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000233|Sanchez|Zoey|51998|354937610|W000000233|W000000233|Sanchez|Zoey|F|EE|19630507|||P|N|NY0001|OFF0068|Sanchez Zoey|DR000003|05|492 PHARMACY ST||7000068|29538|20260522|20260521|51479087501|Jardiance 10mg|3|N|R|M|4|0|90|90|1440.00|4.96|2100.00|0.00|196.93|120.00|1128.03|0.00|0.00|2720005000|N|AWP|1403.39|01||RX2026060100000399|0|Y|3968900||||||AETNA
002026060100000400|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000289|Martin|Sofia|56224|331384801|W000000289|W000000289|Martin|Sofia|F|EE|19870327|||P|N|NY0001|OFF0022|Martin Sofia|DR000027|09|3351 PHARMACY ST||7000022|45157|20260429|20260427|00071015223|Lisinopril 10mg|1|Y|R|M|4|2|60|30|17.00|3.24|24.00|0.00|0.00|5.00|15.24|0.00|0.00|3600001000|N|AWP|16.46|01||RX2026060100000400|0|Y|3991021||||||AETNA
002026060100000401|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000073|Rodriguez|David|98659||W000000534|W000000534|Rodriguez|Liam|M|CH|20210505|||P|N|NY0001|OFF0036|Rodriguez Liam|DR000143|04|544 PHARMACY ST||7000036|11799|20260423|20260421|00169750111|Ozempic 0.5mg pen|3|N|R|R|2|0|60|90|1440.00|8.89|2200.00|0.00|120.14|60.00|1268.75|0.00|0.00|2720004000|N|AWP|1405.91|01||RX2026060100000401|0|N|5708535||||||AETNA
002026060100000402|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000374|Lewis|Henry|47833||W000000501|W000000501|Lewis|Logan|M|CH|20081206|||P|N|NY0001|OFF0070|Lewis Logan|DR000021|11|9440 PHARMACY ST||7000070|89690|20260513|20260511|00002774601|Trulicity 0.75mg|3|N|M|M|5|2|30|60|750.00|2.43|1050.00|0.00|0.00|80.00|672.43|0.00|0.00|2720006000|N|AWP|747.27|01||RX2026060100000402|0|N|6056258||||||AETNA
002026060100000403|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000363|Robinson|Ethan|46876||W000000684|W000000684|Robinson|Olivia|F|CH|20020821|||P|N|NY0001|OFF0010|Robinson Olivia|DR000016|04|2293 PHARMACY ST||7000010|73272|20260417|20260416|00054418925|Atorvastatin 20mg|2|Y|M|M|3|2|90|60|36.00|4.01|54.00|0.00|0.23|35.00|4.78|0.00|0.00|3900001000|N|AWP|35.02|01||RX2026060100000403|0|N|6839716||||||AETNA
002026060100000404|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000140|Rodriguez|Logan|10631|699211199|W000000140|W000000140|Rodriguez|Logan|M|EE|19900923|||P|N|NY0001|OFF0029|Rodriguez Logan|DR000086|08|1494 PHARMACY ST||7000029|24865|20260510|20260508|00247100552|Albuterol HFA Inhaler|2|N|R|M|0|0|60|30|70.00|8.35|110.00|0.00|0.00|30.00|48.35|0.00|0.00|4400001000|N|AWP|66.85|01||RX2026060100000404|0|Y|4240222||||||AETNA
002026060100000405|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000245|Perez|Nora|26467||W000000488|W000000488|Perez|Oliver|M|CH|20110715|||P|N|NY0001|OFF0027|Perez Oliver|DR000041|10|1286 PHARMACY ST||7000027|39277|20260524|20260523|00006098154|Januvia 100mg|3|N|R|R|4|0|90|60|855.00|7.25|1260.00|0.00|0.00|80.00|782.25|0.00|0.00|2720003000|N|AWP|826.34|01||RX2026060100000405|0|N|8313774||||||AETNA
002026060100000406|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000257|Smith|Emily|31826||W000000485|W000000485|Smith|Jacob|M|SP|19660918|||P|N|NY0001|OFF0036|Smith Jacob|DR000070|40|9439 PHARMACY ST||7000036|11799|20260426|20260424|63304082805|Metoprolol 25mg|1|Y|R|M|2|0|90|60|24.00|5.70|36.00|0.00|0.00|15.00|14.70|0.00|0.00|3700002000|N|AWP|23.38|01||RX2026060100000406|0|N|5731779||||||AETNA
002026060100000407|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000319|Robinson|Grace|14301||W000000463|W000000463|Robinson|Aria|F|CH|20000601|||P|N|NY0001|OFF0050|Robinson Aria|DR000055|50|993 PHARMACY ST||7000050|86264|20260527|20260527|63304082805|Metoprolol 25mg|1|Y|R|R|4|0|30|30|8.00|6.08|12.00|0.00|0.00|10.00|4.08|0.00|0.00|3700002000|N|AWP|7.85|01||RX2026060100000407|0|N|7977724||||||AETNA
002026060100000408|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000180|Jones|Victoria|62163|621787524|W000000180|W000000180|Jones|Victoria|F|EE|19711224|||P|N|NY0001|OFF0008|Jones Victoria|DR000110|01|8862 PHARMACY ST||7000008|21234|20260525|20260525|00310015620|Eliquis 5mg|2|N|R|R|3|0|90|90|870.00|2.40|1260.00|0.00|0.00|30.00|842.40|0.00|0.00|3300001000|N|AWP|868.24|01||RX2026060100000408|0|Y|9181972||||||AETNA
002026060100000409|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000230|Smith|Sebastian|72684|847458343|W000000230|W000000230|Smith|Sebastian|M|EE|19850203|||P|N|NY0001|OFF0069|Smith Sebastian|DR000016|07|3748 PHARMACY ST||7000069|63078|20260519|20260518|00247100552|Albuterol HFA Inhaler|2|N|M|R|0|3|90|60|105.00|7.85|165.00|0.00|4.81|30.00|78.04|0.00|0.00|4400001000|N|AWP|105.00|01||RX2026060100000409|0|N|9196152||||||AETNA
002026060100000410|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000002|Brown|Logan|10762|733757350|W000000002|W000000002|Brown|Logan|M|EE|19780922|||P|N|NY0001|OFF0041|Brown Logan|DR000098|09|5148 PHARMACY ST||7000041|24910|20260511|20260509|51479087501|Jardiance 10mg|3|N|R|R|1|3|60|90|960.00|9.57|1400.00|0.00|0.00|80.00|889.57|0.00|0.00|2720005000|N|AWP|950.26|01||RX2026060100000410|0|Y|4973971||||||AETNA
002026060100000411|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000066|Wilson|Nora|33185|271617878|W000000066|W000000066|Wilson|Nora|F|EE|19730616|||P|N|NY0001|OFF0035|Wilson Nora|DR000038|50|243 PHARMACY ST||7000035|11952|20260417|20260415|00310015615|Humira 40mg/0.4mL|3|N|R|R|4|3|60|90|9600.00|9.53|13600.00|0.00|0.00|80.00|9529.53|0.00|0.00|8000001000|N|AWP|9521.40|01||RX2026060100000411|0|N|4790055||||||AETNA
002026060100000412|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000323|Brown|Michael|22714|634257442|W000000323|W000000323|Brown|Michael|M|EE|19610106|||P|N|NY0001|OFF0074|Brown Michael|DR000047|12|3463 PHARMACY ST||7000074|29283|20260529|20260528|65862001705|Omeprazole 20mg|1|Y|R|R|5|0|60|90|15.00|6.17|22.00|0.00|0.00|10.00|11.17|0.00|0.00|4920001000|N|AWP|14.58|01||RX2026060100000412|0|N|7071007||||||AETNA
002026060100000413|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000165|Clark|Scarlett|72716|699108661|W000000165|W000000165|Clark|Scarlett|F|EE|19770119|||P|N|NY0001|OFF0051|Clark Scarlett|DR000013|06|2148 PHARMACY ST||7000051|49405|20260601|20260530|00093721956|Metformin 500mg|1|Y|R|R|5|3|90|60|18.75|8.81|27.00|0.00|0.15|10.00|17.41|0.00|0.00|2720002000|N|AWP|17.97|01||RX2026060100000413|0|N|7069824||||||AETNA
002026060100000414|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000119|Jackson|Matthew|68125|640808824|W000000119|W000000119|Jackson|Matthew|M|EE|19700922|||P|N|NY0001|OFF0068|Jackson Matthew|DR000084|50|3481 PHARMACY ST||7000068|29538|20260505|20260503|00093721956|Metformin 500mg|1|Y|R|R|2|0|30|30|6.25|4.53|9.00|0.00|0.47|15.00|0.00|0.00|0.00|2720002000|N|AWP|6.20|01||RX2026060100000414|0|Y|2401733||||||AETNA
002026060100000415|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000286|Thomas|Charlotte|97231|897615794|W000000286|W000000286|Thomas|Charlotte|F|EE|19660519|||P|N|NY0001|OFF0061|Thomas Charlotte|DR000008|08|2923 PHARMACY ST||7000061|66370|20260424|20260423|51479087501|Jardiance 10mg|3|N|R|R|1|1|90|90|1440.00|2.26|2100.00|0.00|0.00|120.00|1322.26|0.00|0.00|2720005000|N|AWP|1377.15|01||RX2026060100000415|0|N|6364750||||||AETNA
002026060100000416|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000204|Harris|Jackson|61256|243781229|W000000204|W000000204|Harris|Jackson|M|EE|19790215|||P|N|NY0001|OFF0069|Harris Jackson|DR000061|40|5323 PHARMACY ST||7000069|63078|20260530|20260530|00169750111|Ozempic 0.5mg pen|3|N|R|M|1|2|30|60|720.00|4.33|1100.00|0.00|0.00|100.00|624.33|0.00|0.00|2720004000|N|AWP|717.41|01||RX2026060100000416|0|N|3943496||||||AETNA
002026060100000417|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000151|Garcia|Harper|80732|533646719|W000000151|W000000151|Garcia|Harper|F|EE|19790409|||P|N|NY0001|OFF0065|Garcia Harper|DR000043|05|9957 PHARMACY ST||7000065|52528|20260419|20260418|00006098154|Januvia 100mg|3|N|R|M|2|3|30|90|285.00|4.21|420.00|0.00|0.00|60.00|229.21|0.00|0.00|2720003000|N|AWP|278.34|01||RX2026060100000417|0|N|7990779||||||AETNA
002026060100000418|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000252|Miller|Noah|95659|881352897|W000000252|W000000252|Miller|Noah|M|EE|19760314|||P|N|NY0001|OFF0079|Miller Noah|DR000032|03|9857 PHARMACY ST||7000079|29062|20260523|20260521|00247100552|Albuterol HFA Inhaler|2|N|M|M|2|0|60|30|70.00|9.48|110.00|0.00|0.00|30.00|49.48|0.00|0.00|4400001000|N|AWP|68.75|01||RX2026060100000418|0|N|7371079||||||AETNA
002026060100000419|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000296|White|Sofia|35274|129939729|W000000296|W000000296|White|Sofia|F|EE|19601022|||P|N|NY0001|OFF0002|White Sofia|DR000068|10|9027 PHARMACY ST||7000002|17776|20260601|20260530|00310015620|Eliquis 5mg|2|N|R|M|0|0|90|60|870.00|8.35|1260.00|0.00|58.60|40.00|779.75|0.00|0.00|3300001000|N|AWP|827.48|01||RX2026060100000419|0|Y|9596506||||||AETNA
002026060100000420|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000053|Miller|Oliver|11222||W000000694|W000000694|Miller|Riley|F|SP|19660410|||P|N|NY0001|OFF0072|Miller Riley|DR000138|04|509 PHARMACY ST||7000072|25976|20260424|20260423|00378395305|Levothyroxine 50mcg|1|Y|R|M|2|0|90|60|33.00|4.61|48.00|0.00|3.90|10.00|23.71|0.00|0.00|5400001000|N|AWP|31.70|01||RX2026060100000420|0|N|3842548||||||AETNA
002026060100000421|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000264|Thompson|Emma|39353|780375313|W000000264|W000000264|Thompson|Emma|F|EE|19730622|||P|N|NY0001|OFF0036|Thompson Emma|DR000018|04|2540 PHARMACY ST||7000036|11799|20260422|20260421|63304082805|Metoprolol 25mg|1|Y|M|M|4|1|30|60|8.00|7.63|12.00|0.00|0.00|10.00|5.63|0.00|0.00|3700002000|N|AWP|7.80|01||RX2026060100000421|0|N|1121728||||||AETNA
002026060100000422|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000195|Davis|Zoey|43724||W000000523|W000000523|Davis|Avery|F|CH|20170617|||P|N|NY0001|OFF0006|Davis Avery|DR000011|07|9621 PHARMACY ST||7000006|47670|20260418|20260417|00310015620|Eliquis 5mg|2|N|R|R|2|0|60|30|580.00|2.17|840.00|0.00|0.00|30.00|552.17|0.00|0.00|3300001000|N|AWP|565.33|01||RX2026060100000422|0|N|4726921||||||AETNA
002026060100000423|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000055|Young|Charlotte|24268||W000000469|W000000469|Young|Alexander|M|SP|19810117|||P|N|NY0001|OFF0031|Young Alexander|DR000004|02|1768 PHARMACY ST||7000031|47671|20260514|20260514|00247100552|Albuterol HFA Inhaler|2|N|R|R|0|0|60|60|70.00|3.16|110.00|0.00|0.00|40.00|33.16|0.00|0.00|4400001000|N|AWP|68.39|01||RX2026060100000423|0|N|9822640||||||AETNA
002026060100000424|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000191|Jackson|Liam|53052||W000000584|W000000584|Jackson|Aria|F|SP|19660801|||P|N|NY0001|OFF0031|Jackson Aria|DR000124|12|1918 PHARMACY ST||7000031|47671|20260503|20260503|00247100552|Albuterol HFA Inhaler|2|N|R|M|4|0|90|60|105.00|6.19|165.00|0.00|10.35|35.00|65.84|0.00|0.00|4400001000|N|AWP|101.86|01||RX2026060100000424|0|N|6995187||||||AETNA
002026060100000425|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000338|Martinez|Riley|67917|220979979|W000000338|W000000338|Martinez|Riley|F|EE|19810928|||P|N|NY0001|OFF0026|Martinez Riley|DR000147|10|5365 PHARMACY ST||7000026|71689|20260530|20260529|00002774601|Trulicity 0.75mg|3|N|R|M|4|1|30|30|750.00|3.48|1050.00|0.00|0.00|80.00|673.48|0.00|0.00|2720006000|N|AWP|718.37|01||RX2026060100000425|0|Y|9452279||||||AETNA
002026060100000426|1234567|0987654|N|001|AC123456|PPO|RX|PPO001|F|01|I|W000000175|Thomas|Victoria|78178|770391009|W000000175|W000000175|Thomas|Victoria|F|EE|19770813|||P|N|NY0001|OFF0072|Thomas Victoria|DR000119|05|7523 PHARMACY ST||7000072|25976|20260415|20260413|00169750111|Ozempic 0.5mg pen|3|N|R|R|3|1|30|60|720.00|9.74|1100.00|0.00|0.00|60.00|669.74|0.00|0.00|2720004000|N|AWP|695.57|01||RX2026060100000426|0|N|8825886||||||AETNA
